Year,Month,Day,Hour,CH,TH,TS,SA,ZH,PE,MO
2021,11,30,20,0,0.380825,0,0,0,0,0
2021,11,30,21,0,0.3576375,0,0,0,0,0
2021,11,30,22,0,0.4657715,0,0,0,0,0
2021,11,30,23,0,0.422444,0,0,0,0,0
2021,12,1,0,0,0.4805775,0,0,0,0,0
2021,12,1,1,0,0.447454,0,0,0,0,0
2021,12,1,2,0,0.4059225,0,0,0,0,0
2021,12,1,3,0,0.421389,0,0,0,0,0
2021,12,1,4,0,0.570795,0,0,0,0,0
2021,12,1,5,0,0.66151,0,0,0,0,0
2021,12,1,6,0,0.76363,0,0,0,0,0
2021,12,1,7,0,0.759345,0,0,0,0,0
2021,12,1,8,0,0.711555,0,0,0,0,0
2021,12,1,9,0,0.70748,0,0,0,0,0
2021,12,1,10,0,0.630815,0,0,0,0,0
2021,12,1,11,0,0.480963,0,0,0,0,0
2021,12,1,12,0,0.404179,0,0,0,0,0
2021,12,1,13,0,0.4399865,0,0,0,0,0
2021,12,1,14,0,0.412572,0,0,0,0,0
2021,12,1,15,0,0.3972385,0,0,0,0,0
2021,12,1,16,0,0.372541,0,0,0,0,0
2021,12,1,17,0,0.41178,0,0,0,0,0
2021,12,1,18,0,0.448442,0,0,0,0,0
2021,12,1,19,0,0.423621,0,0,0,0,0
2021,12,1,20,0,0.39596,0,0,0,0,0
2021,12,1,21,0,0.3615235,0,0,0,0,0
2021,12,1,22,0,0.5949,0,0,0,0,0
2021,12,1,23,0,0.3865675,0,0,0,0,0
2021,12,2,0,0,0.4511465,0,0,0,0,0
2021,12,2,1,0,0.496478,0,0,0,0,0
2021,12,2,2,0,0.424964,0,0,0,0,0
2021,12,2,3,0,0.481623,0,0,0,0,0
2021,12,2,4,0,0.61447,0,0,0,0,0
2021,12,2,5,0,0.670975,0,0,0,0,0
2021,12,2,6,0,0.707185,0,0,0,0,0
2021,12,2,7,0,0.759705,0,0,0,0,0
2021,12,2,8,0,0.7601,0,0,0,0,0
2021,12,2,9,0,0.74953,0,0,0,0,0
2021,12,2,10,0,0.69064,0,0,0,0,0
2021,12,2,11,0,0.60133,0,0,0,0,0
2021,12,2,12,0,0.533875,0,0,0,0,0
2021,12,2,13,0,0.453514,0,0,0,0,0
2021,12,2,14,0,0.4153815,0,0,0,0,0
2021,12,2,15,0,0.399548,0,0,0,0,0
2021,12,2,16,0,0.371218,0,0,0,0,0
2021,12,2,17,0,0.3898685,0,0,0,0,0
2021,12,2,18,0,0.381874,0,0,0,0,0
2021,12,2,19,0,0.385037,0,0,0,0,0
2021,12,2,20,0,0.3816905,0,0,0,0,0
2021,12,2,21,0,0.366437,0,0,0,0,0
2021,12,2,22,0,0.450293,0,0,0,0,0
2021,12,2,23,0,0.3965585,0,0,0,0,0
2021,12,3,0,0,0.416499,0,0,0,0,0
2021,12,3,1,0,0.3965275,0,0,0,0,0
2021,12,3,2,0,0.4119915,0,0,0,0,0
2021,12,3,3,0,0.3703345,0,0,0,0,0
2021,12,3,4,0,0.4869575,0,0,0,0,0
2021,12,3,5,0,0.579785,0,0,0,0,0
2021,12,3,6,0,0.65475,0,0,0,0,0
2021,12,3,7,0,0.68174,0,0,0,0,0
2021,12,3,8,0,0.686095,0,0,0,0,0
2021,12,3,9,0,0.68767,0,0,0,0,0
2021,12,3,10,0,0.64324,0,0,0,0,0
2021,12,3,11,0,0.519025,0,0,0,0,0
2021,12,3,12,0,0.424822,0,0,0,0,0
2021,12,3,13,0,0.424047,0,0,0,0,0
2021,12,3,14,0,0.384582,0,0,0,0,0
2021,12,3,15,0,0.34807,0,0,0,0,0
2021,12,3,16,0,0.405023,0,0,0,0,0
2021,12,3,17,0,0.4172675,0,0,0,0,0
2021,12,3,18,0,0.429577,0,0,0,0,0
2021,12,3,19,0,0.397718,0,0,0,0,0
2021,12,3,20,0,0.38047,0,0,0,0,0
2021,12,3,21,0,0.4164175,0,0,0,0,0
2021,12,3,22,0,0.573735,0,0,0,0,0
2021,12,3,23,0,0.489087,0,0,0,0,0
2021,12,4,0,0,0.364027,0,0,0,0,0
2021,12,4,1,0,0.4044005,0,0,0,0,0
2021,12,4,2,0,0.359763,0,0,0,0,0
2021,12,4,3,0,0.426154,0,0,0,0,0
2021,12,4,4,0,0.556935,0,0,0,0,0
2021,12,4,5,0,0.66221,0,0,0,0,0
2021,12,4,6,0,0.7552,0,0,0,0,0
2021,12,4,7,0,0.779675,0,0,0,0,0
2021,12,4,8,0,0.77164,0,0,0,0,0
2021,12,4,9,0,0.76022,0,0,0,0,0
2021,12,4,10,0,0.696805,0,0,0,0,0
2021,12,4,11,0,0.634305,0,0,0,0,0
2021,12,4,12,0,0.54688,0,0,0,0,0
2021,12,4,13,0,0.55621,0,0,0,0,0
2021,12,4,14,0,0.513525,0,0,0,0,0
2021,12,4,15,0,0.501365,0,0,0,0,0
2021,12,4,16,0,0.4212445,0,0,0,0,0
2021,12,4,17,0,0.3989105,0,0,0,0,0
2021,12,4,18,0,0.3793255,0,0,0,0,0
2021,12,4,19,0,0.3806645,0,0,0,0,0
2021,12,4,20,0,0.3647925,0,0,0,0,0
2021,12,4,21,0,0.3580815,0,0,0,0,0
2021,12,4,22,0,0.4663295,0,0,0,0,0
2021,12,4,23,0,0.376896,0,0,0,0,0
2021,12,5,0,0,0.4713495,0,0,0,0,0
2021,12,5,1,0,0.440645,0,0,0,0,0
2021,12,5,2,0,0.4358835,0,0,0,0,0
2021,12,5,3,0,0.4851565,0,0,0,0,0
2021,12,5,4,0,0.626605,0,0,0,0,0
2021,12,5,5,0,0.691225,0,0,0,0,0
2021,12,5,6,0,0.744445,0,0,0,0,0
2021,12,5,7,0,0.74478,0,0,0,0,0
2021,12,5,8,0,0.7375,0,0,0,0,0
2021,12,5,9,0,0.706675,0,0,0,0,0
2021,12,5,10,0,0.66507,0,0,0,0,0
2021,12,5,11,0,0.59747,0,0,0,0,0
2021,12,5,12,0,0.4704725,0,0,0,0,0
2021,12,5,13,0,0.427092,0,0,0,0,0
2021,12,5,14,0,0.4149865,0,0,0,0,0
2021,12,5,15,0,0.371875,0,0,0,0,0
2021,12,5,16,0,0.3559305,0,0,0,0,0
2021,12,5,17,0,0.359081,0,0,0,0,0
2021,12,5,18,0,0.348337,0,0,0,0,0
2021,12,5,19,0,0.347421,0,0,0,0,0
2021,12,5,20,0,0.3661635,0,0,0,0,0
2021,12,5,21,0,0.380872,0,0,0,0,0
2021,12,5,22,0,0.4627225,0,0,0,0,0
2021,12,5,23,0,0.3621695,0,0,0,0,0
2021,12,6,0,0,0.3978395,0,0,0,0,0
2021,12,6,1,0,0.4060335,0,0,0,0,0
2021,12,6,2,0,0.422175,0,0,0,0,0
2021,12,6,3,0,0.4544135,0,0,0,0,0
2021,12,6,4,0,0.56609,0,0,0,0,0
2021,12,6,5,0,0.66795,0,0,0,0,0
2021,12,6,6,0,0.716355,0,0,0,0,0
2021,12,6,7,0,0.708515,0,0,0,0,0
2021,12,6,8,0,0.72245,0,0,0,0,0
2021,12,6,9,0,0.73337,0,0,0,0,0
2021,12,6,10,0,0.67239,0,0,0,0,0
2021,12,6,11,0,0.584495,0,0,0,0,0
2021,12,6,12,0,0.44882,0,0,0,0,0
2021,12,6,13,0,0.4266775,0,0,0,0,0
2021,12,6,14,0,0.4088385,0,0,0,0,0
2021,12,6,15,0,0.390202,0,0,0,0,0
2021,12,6,16,0,0.3481025,0,0,0,0,0
2021,12,6,17,0,0.37413,0,0,0,0,0
2021,12,6,18,0,0.407962,0,0,0,0,0
2021,12,6,19,0,0.392585,0,0,0,0,0
2021,12,6,20,0,0.3715605,0,0,0,0,0
2021,12,6,21,0,0.373886,0,0,0,0,0
2021,12,6,22,0,0.53393,0,0,0,0,0
2021,12,6,23,0,0.373492,0,0,0,0,0
2021,12,7,0,0,0.35099,0,0,0,0,0
2021,12,7,1,0,0.3418555,0,0,0,0,0
2021,12,7,2,0,0.3384885,0,0,0,0,0
2021,12,7,3,0,0.3889385,0,0,0,0,0
2021,12,7,4,0,0.565795,0,0,0,0,0
2021,12,7,5,0,0.669725,0,0,0,0,0
2021,12,7,6,0,0.69484,0,0,0,0,0
2021,12,7,7,0,0.74211,0,0,0,0,0
2021,12,7,8,0,0.742875,0,0,0,0,0
2021,12,7,9,0,0.709875,0,0,0,0,0
2021,12,7,10,0,0.68284,0,0,0,0,0
2021,12,7,11,0,0.57819,0,0,0,0,0
2021,12,7,12,0,0.508635,0,0,0,0,0
2021,12,7,13,0,0.426766,0,0,0,0,0
2021,12,7,14,0,0.366606,0,0,0,0,0
2021,12,7,15,0,0.367512,0,0,0,0,0
2021,12,7,16,0,0.4431015,0,0,0,0,0
2021,12,7,17,0,0.4376995,0,0,0,0,0
2021,12,7,18,0,0.362764,0,0,0,0,0
2021,12,7,19,0,0.3506145,0,0,0,0,0
2021,12,7,20,0,0.33936,0,0,0,0,0
2021,12,7,21,0,0.3523645,0,0,0,0,0
2021,12,7,22,0,0.3864005,0,0,0,0,0
2021,12,7,23,0,0.366915,0,0,0,0,0
2021,12,8,0,0,0.385187,0,0,0,0,0
2021,12,8,1,0,0.390918,0,0,0,0,0
2021,12,8,2,0,0.401469,0,0,0,0,0
2021,12,8,3,0,0.470822,0,0,0,0,0
2021,12,8,4,0,0.602285,0,0,0,0,0
2021,12,8,5,0,0.677025,0,0,0,0,0
2021,12,8,6,0,0.73012,0,0,0,0,0
2021,12,8,7,0,0.750865,0,0,0,0,0
2021,12,8,8,0,0.752275,0,0,0,0,0
2021,12,8,9,0,0.734725,0,0,0,0,0
2021,12,8,10,0,0.683415,0,0,0,0,0
2021,12,8,11,0,0.61558,0,0,0,0,0
2021,12,8,12,0,0.518685,0,0,0,0,0
2021,12,8,13,0,0.4462245,0,0,0,0,0
2021,12,8,14,0,0.386206,0,0,0,0,0
2021,12,8,15,0,0.3820175,0,0,0,0,0
2021,12,8,16,0,0.3891415,0,0,0,0,0
2021,12,8,17,0,0.400371,0,0,0,0,0
2021,12,8,18,0,0.4144455,0,0,0,0,0
2021,12,8,19,0,0.3990915,0,0,0,0,0
2021,12,8,20,0,0.395777,0,0,0,0,0
2021,12,8,21,0,0.3944405,0,0,0,0,0
2021,12,8,22,0,0.449779,0,0,0,0,0
2021,12,8,23,0,0.375714,0,0,0,0,0
2021,12,9,0,0,0.369789,0,0,0,0,0
2021,12,9,1,0,0.384077,0,0,0,0,0
2021,12,9,2,0,0.3931405,0,0,0,0,0
2021,12,9,3,0,0.418956,0,0,0,0,0
2021,12,9,4,0,0.586555,0,0,0,0,0
2021,12,9,5,0,0.681795,0,0,0,0,0
2021,12,9,6,0,0.72226,0,0,0,0,0
2021,12,9,7,0,0.726575,0,0,0,0,0
2021,12,9,8,0,0.705135,0,0,0,0,0
2021,12,9,9,0,0.60202,0,0,0,0,0
2021,12,9,10,0,0.551355,0,0,0,0,0
2021,12,9,11,0,0.52292,0,0,0,0,0
2021,12,9,12,0,0.42692,0,0,0,0,0
2021,12,9,13,0,0.418773,0,0,0,0,0
2021,12,9,14,0,0.385192,0,0,0,0,0
2021,12,9,15,0,0.397806,0,0,0,0,0
2021,12,9,16,0,0.4144675,0,0,0,0,0
2021,12,9,17,0,0.4491075,0,0,0,0,0
2021,12,9,18,0,0.4168,0,0,0,0,0
2021,12,9,19,0,0.4291195,0,0,0,0,0
2021,12,9,20,0,0.4087805,0,0,0,0,0
2021,12,9,21,0,0.4041825,0,0,0,0,0
2021,12,9,22,0,0.494612,0,0,0,0,0
2021,12,9,23,0,0.4156395,0,0,0,0,0
2021,12,10,0,0,0.371697,0,0,0,0,0
2021,12,10,1,0,0.392343,0,0,0,0,0
2021,12,10,2,0,0.3940945,0,0,0,0,0
2021,12,10,3,0,0.42391,0,0,0,0,0
2021,12,10,4,0,0.56667,0,0,0,0,0
2021,12,10,5,0,0.65533,0,0,0,0,0
2021,12,10,6,0,0.705215,0,0,0,0,0
2021,12,10,7,0,0.73916,0,0,0,0,0
2021,12,10,8,0,0.74783,0,0,0,0,0
2021,12,10,9,0,0.71236,0,0,0,0,0
2021,12,10,10,0,0.627975,0,0,0,0,0
2021,12,10,11,0,0.566055,0,0,0,0,0
2021,12,10,12,0,0.4534845,0,0,0,0,0
2021,12,10,13,0,0.425244,0,0,0,0,0
2021,12,10,14,0,0.395991,0,0,0,0,0
2021,12,10,15,0,0.3991185,0,0,0,0,0
2021,12,10,16,0,0.400538,0,0,0,0,0
2021,12,10,17,0,0.378994,0,0,0,0,0
2021,12,10,18,0,0.385392,0,0,0,0,0
2021,12,10,19,0,0.392983,0,0,0,0,0
2021,12,10,20,0,0.404645,0,0,0,0,0
2021,12,10,21,0,0.398067,0,0,0,0,0
2021,12,10,22,0,0.476492,0,0,0,0,0
2021,12,10,23,0,0.395387,0,0,0,0,0
2021,12,11,0,0,0.381316,0,0,0,0,0
2021,12,11,1,0,0.3933685,0,0,0,0,0
2021,12,11,2,0,0.3857055,0,0,0,0,0
2021,12,11,3,0,0.4283405,0,0,0,0,0
2021,12,11,4,0,0.61806,0,0,0,0,0
2021,12,11,5,0,0.694525,0,0,0,0,0
2021,12,11,6,0,0.7391,0,0,0,0,0
2021,12,11,7,0,0.7631,0,0,0,0,0
2021,12,11,8,0,0.763785,0,0,0,0,0
2021,12,11,9,0,0.73584,0,0,0,0,0
2021,12,11,10,0,0.68765,0,0,0,0,0
2021,12,11,11,0,0.54991,0,0,0,0,0
2021,12,11,12,0,0.442665,0,0,0,0,0
2021,12,11,13,0,0.401278,0,0,0,0,0
2021,12,11,14,0,0.390119,0,0,0,0,0
2021,12,11,15,0,0.415372,0,0,0,0,0
2021,12,11,16,0,0.4028665,0,0,0,0,0
2021,12,11,17,0,0.389333,0,0,0,0,0
2021,12,11,18,0,0.403267,0,0,0,0,0
2021,12,11,19,0,0.415604,0,0,0,0,0
2021,12,11,20,0,0.4408975,0,0,0,0,0
2021,12,11,21,0,0.4059415,0,0,0,0,0
2021,12,11,22,0,0.3642495,0,0,0,0,0
2021,12,11,23,0,0.3868085,0,0,0,0,0
2021,12,12,0,0,0.3901555,0,0,0,0,0
2021,12,12,1,0,0.4225395,0,0,0,0,0
2021,12,12,2,0,0.438814,0,0,0,0,0
2021,12,12,3,0,0.50882,0,0,0,0,0
2021,12,12,4,0,0.634715,0,0,0,0,0
2021,12,12,5,0,0.709905,0,0,0,0,0
2021,12,12,6,0,0.73821,0,0,0,0,0
2021,12,12,7,0,0.756535,0,0,0,0,0
2021,12,12,8,0,0.746775,0,0,0,0,0
2021,12,12,9,0,0.72457,0,0,0,0,0
2021,12,12,10,0,0.71603,0,0,0,0,0
2021,12,12,11,0,0.610705,0,0,0,0,0
2021,12,12,12,0,0.522515,0,0,0,0,0
2021,12,12,13,0,0.47315,0,0,0,0,0
2021,12,12,14,0,0.4577535,0,0,0,0,0
2021,12,12,15,0,0.428578,0,0,0,0,0
2021,12,12,16,0,0.417713,0,0,0,0,0
2021,12,12,17,0,0.4160095,0,0,0,0,0
2021,12,12,18,0,0.418605,0,0,0,0,0
2021,12,12,19,0,0.4379405,0,0,0,0,0
2021,12,12,20,0,0.431134,0,0,0,0,0
2021,12,12,21,0,0.424089,0,0,0,0,0
2021,12,12,22,0,0.4187635,0,0,0,0,0
2021,12,12,23,0,0.434318,0,0,0,0,0
2021,12,13,0,0,0.466249,0,0,0,0,0
2021,12,13,1,0,0.4453145,0,0,0,0,0
2021,12,13,2,0,0.4173295,0,0,0,0,0
2021,12,13,3,0,0.505905,0,0,0,0,0
2021,12,13,4,0,0.620145,0,0,0,0,0
2021,12,13,5,0,0.697175,0,0,0,0,0
2021,12,13,6,0,0.73758,0,0,0,0,0
2021,12,13,7,0,0.75924,0,0,0,0,0
2021,12,13,8,0,0.762965,0,0,0,0,0
2021,12,13,9,0,0.757265,0,0,0,0,0
2021,12,13,10,0,0.749045,0,0,0,0,0
2021,12,13,11,0,0.644085,0,0,0,0,0
2021,12,13,12,0,0.533705,0,0,0,0,0
2021,12,13,13,0,0.491991,0,0,0,0,0
2021,12,13,14,0,0.444438,0,0,0,0,0
2021,12,13,15,0,0.3718815,0,0,0,0,0
2021,12,13,16,0,0.358858,0,0,0,0,0
2021,12,13,17,0,0.3464625,0,0,0,0,0
2021,12,13,18,0,0.405596,0,0,0,0,0
2021,12,13,19,0,0.4175635,0,0,0,0,0
2021,12,13,20,0,0.407281,0,0,0,0,0
2021,12,13,21,0,0.3926025,0,0,0,0,0
2021,12,13,22,0,0.4276245,0,0,0,0,0
2021,12,13,23,0,0.4579885,0,0,0,0,0
2021,12,14,0,0,0.397377,0,0,0,0,0
2021,12,14,1,0,0.418055,0,0,0,0,0
2021,12,14,2,0,0.435448,0,0,0,0,0
2021,12,14,3,0,0.4344745,0,0,0,0,0
2021,12,14,4,0,0.57249,0,0,0,0,0
2021,12,14,5,0,0.65888,0,0,0,0,0
2021,12,14,6,0,0.713475,0,0,0,0,0
2021,12,14,7,0,0.73273,0,0,0,0,0
2021,12,14,8,0,0.74147,0,0,0,0,0
2021,12,14,9,0,0.730875,0,0,0,0,0
2021,12,14,10,0,0.66464,0,0,0,0,0
2021,12,14,11,0,0.58842,0,0,0,0,0
2021,12,14,12,0,0.4324565,0,0,0,0,0
2021,12,14,13,0,0.3952545,0,0,0,0,0
2021,12,14,14,0,0.39928,0,0,0,0,0
2021,12,14,15,0,0.383136,0,0,0,0,0
2021,12,14,16,0,0.381101,0,0,0,0,0
2021,12,14,17,0,0.4037915,0,0,0,0,0
2021,12,14,18,0,0.3927345,0,0,0,0,0
2021,12,14,19,0,0.418336,0,0,0,0,0
2021,12,14,20,0,0.437423,0,0,0,0,0
2021,12,14,21,0,0.4210465,0,0,0,0,0
2021,12,14,22,0,0.457327,0,0,0,0,0
2021,12,14,23,0,0.3660475,0,0,0,0,0
2021,12,15,0,0,0.3482285,0,0,0,0,0
2021,12,15,1,0,0.3497165,0,0,0,0,0
2021,12,15,2,0,0.365161,0,0,0,0,0
2021,12,15,3,0,0.422069,0,0,0,0,0
2021,12,15,4,0,0.579275,0,0,0,0,0
2021,12,15,5,0,0.659935,0,0,0,0,0
2021,12,15,6,0,0.72044,0,0,0,0,0
2021,12,15,7,0,0.7606,0,0,0,0,0
2021,12,15,8,0,0.75505,0,0,0,0,0
2021,12,15,9,0,0.72439,0,0,0,0,0
2021,12,15,10,0,0.6762,0,0,0,0,0
2021,12,15,11,0,0.593175,0,0,0,0,0
2021,12,15,12,0,0.43198,0,0,0,0,0
2021,12,15,13,0,0.402943,0,0,0,0,0
2021,12,15,14,0,0.397794,0,0,0,0,0
2021,12,15,15,0,0.380352,0,0,0,0,0
2021,12,15,16,0,0.406061,0,0,0,0,0
2021,12,15,17,0,0.4010435,0,0,0,0,0
2021,12,15,18,0,0.3871105,0,0,0,0,0
2021,12,15,19,0,0.372707,0,0,0,0,0
2021,12,15,20,0,0.347516,0,0,0,0,0
2021,12,15,21,0,0.358128,0,0,0,0,0
2021,12,15,22,0,0.4474515,0,0,0,0,0
2021,12,15,23,0,0.3825025,0,0,0,0,0
2021,12,16,0,0,0.3545475,0,0,0,0,0
2021,12,16,1,0,0.3833205,0,0,0,0,0
2021,12,16,2,0,0.34978,0,0,0,0,0
2021,12,16,3,0,0.4162285,0,0,0,0,0
2021,12,16,4,0,0.57107,0,0,0,0,0
2021,12,16,5,0,0.658005,0,0,0,0,0
2021,12,16,6,0,0.71151,0,0,0,0,0
2021,12,16,7,0,0.755915,0,0,0,0,0
2021,12,16,8,0,0.76267,0,0,0,0,0
2021,12,16,9,0,0.75116,0,0,0,0,0
2021,12,16,10,0,0.69869,0,0,0,0,0
2021,12,16,11,0,0.633895,0,0,0,0,0
2021,12,16,12,0,0.48907,0,0,0,0,0
2021,12,16,13,0,0.4369345,0,0,0,0,0
2021,12,16,14,0,0.44801,0,0,0,0,0
2021,12,16,15,0,0.4328175,0,0,0,0,0
2021,12,16,16,0,0.4069755,0,0,0,0,0
2021,12,16,17,0,0.3723975,0,0,0,0,0
2021,12,16,18,0,0.3463745,0,0,0,0,0
2021,12,16,19,0,0.3477145,0,0,0,0,0
2021,12,16,20,0,0.354984,0,0,0,0,0
2021,12,16,21,0,0.3826975,0,0,0,0,0
2021,12,16,22,0,0.538525,0,0,0,0,0
2021,12,16,23,0,0.508595,0,0,0,0,0
2021,12,17,0,0,0.444245,0,0,0,0,0
2021,12,17,1,0,0.375249,0,0,0,0,0
2021,12,17,2,0,0.3787995,0,0,0,0,0
2021,12,17,3,0,0.383305,0,0,0,0,0
2021,12,17,4,0,0.53276,0,0,0,0,0
2021,12,17,5,0,0.644615,0,0,0,0,0
2021,12,17,6,0,0.70987,0,0,0,0,0
2021,12,17,7,0,0.747675,0,0,0,0,0
2021,12,17,8,0,0.74253,0,0,0,0,0
2021,12,17,9,0,0.741225,0,0,0,0,0
2021,12,17,10,0,0.666825,0,0,0,0,0
2021,12,17,11,0,0.562815,0,0,0,0,0
2021,12,17,12,0,0.4295275,0,0,0,0,0
2021,12,17,13,0,0.4356665,0,0,0,0,0
2021,12,17,14,0,0.438688,0,0,0,0,0
2021,12,17,15,0,0.450801,0,0,0,0,0
2021,12,17,16,0,0.479152,0,0,0,0,0
2021,12,17,17,0,0.454108,0,0,0,0,0
2021,12,17,18,0,0.437527,0,0,0,0,0
2021,12,17,19,0,0.4187535,0,0,0,0,0
2021,12,17,20,0,0.425669,0,0,0,0,0
2021,12,17,21,0,0.4542725,0,0,0,0,0
2021,12,17,22,0,0.600555,0,0,0,0,0
2021,12,17,23,0,0.54507,0,0,0,0,0
2021,12,18,0,0,0.53982,0,0,0,0,0
2021,12,18,1,0,0.512975,0,0,0,0,0
2021,12,18,2,0,0.4936215,0,0,0,0,0
2021,12,18,3,0,0.406087,0,0,0,0,0
2021,12,18,4,0,0.4288535,0,0,0,0,0
2021,12,18,5,0,0.554875,0,0,0,0,0
2021,12,18,6,0,0.603885,0,0,0,0,0
2021,12,18,7,0,0.69118,0,0,0,0,0
2021,12,18,8,0,0.719925,0,0,0,0,0
2021,12,18,9,0,0.69202,0,0,0,0,0
2021,12,18,10,0,0.59381,0,0,0,0,0
2021,12,18,11,0,0.462611,0,0,0,0,0
2021,12,18,12,0,0.3999945,0,0,0,0,0
2021,12,18,13,0,0.455618,0,0,0,0,0
2021,12,18,14,0,0.456863,0,0,0,0,0
2021,12,18,15,0,0.460651,0,0,0,0,0
2021,12,18,16,0,0.428585,0,0,0,0,0
2021,12,18,17,0,0.3927985,0,0,0,0,0
2021,12,18,18,0,0.389524,0,0,0,0,0
2021,12,18,19,0,0.419489,0,0,0,0,0
2021,12,18,20,0,0.4458295,0,0,0,0,0
2021,12,18,21,0,0.453159,0,0,0,0,0
2021,12,18,22,0,0.58791,0,0,0,0,0
2021,12,18,23,0,0.50474,0,0,0,0,0
2021,12,19,0,0,0.455466,0,0,0,0,0
2021,12,19,1,0,0.4342925,0,0,0,0,0
2021,12,19,2,0,0.4141505,0,0,0,0,0
2021,12,19,3,0,0.3643175,0,0,0,0,0
2021,12,19,4,0,0.4764915,0,0,0,0,0
2021,12,19,5,0,0.590605,0,0,0,0,0
2021,12,19,6,0,0.67427,0,0,0,0,0
2021,12,19,7,0,0.735215,0,0,0,0,0
2021,12,19,8,0,0.760315,0,0,0,0,0
2021,12,19,9,0,0.716735,0,0,0,0,0
2021,12,19,10,0,0.742165,0,0,0,0,0
2021,12,19,11,0,0.608185,0,0,0,0,0
2021,12,19,12,0,0.51341,0,0,0,0,0
2021,12,19,13,0,0.4248765,0,0,0,0,0
2021,12,19,14,0,0.387978,0,0,0,0,0
2021,12,19,15,0,0.3866275,0,0,0,0,0
2021,12,19,16,0,0.396713,0,0,0,0,0
2021,12,19,17,0,0.427816,0,0,0,0,0
2021,12,19,18,0,0.466616,0,0,0,0,0
2021,12,19,19,0,0.476458,0,0,0,0,0
2021,12,19,20,0,0.4860885,0,0,0,0,0
2021,12,19,21,0,0.50383,0,0,0,0,0
2021,12,19,22,0,0.57274,0,0,0,0,0
2021,12,19,23,0,0.541465,0,0,0,0,0
2021,12,20,0,0,0.52893,0,0,0,0,0
2021,12,20,1,0,0.51072,0,0,0,0,0
2021,12,20,2,0,0.458211,0,0,0,0,0
2021,12,20,3,0,0.3392585,0,0,0,0,0
2021,12,20,4,0,0.490414,0,0,0,0,0
2021,12,20,5,0,0.62206,0,0,0,0,0
2021,12,20,6,0,0.70364,0,0,0,0,0
2021,12,20,7,0,0.713495,0,0,0,0,0
2021,12,20,8,0,0.67841,0,0,0,0,0
2021,12,20,9,0,0.598735,0,0,0,0,0
2021,12,20,10,0,0.54529,0,0,0,0,0
2021,12,20,11,0,0.4804455,0,0,0,0,0
2021,12,20,12,0,0.3684345,0,0,0,0,0
2021,12,20,13,0,0.4500995,0,0,0,0,0
2021,12,20,14,0,0.4270465,0,0,0,0,0
2021,12,20,15,0,0.3453585,0,0,0,0,0
2021,12,20,16,0,0.449282,0,0,0,0,0
2021,12,20,17,0,0.431638,0,0,0,0,0
2021,12,20,18,0,0.399377,0,0,0,0,0
2021,12,20,19,0,0.434395,0,0,0,0,0
2021,12,20,20,0,0.4665715,0,0,0,0,0
2021,12,20,21,0,0.4551485,0,0,0,0,0
2021,12,20,22,0,0.529095,0,0,0,0,0
2021,12,20,23,0,0.4095025,0,0,0,0,0
2021,12,21,0,0,0.371702,0,0,0,0,0
2021,12,21,1,0,0.366591,0,0,0,0,0
2021,12,21,2,0,0.3819165,0,0,0,0,0
2021,12,21,3,0,0.3384355,0,0,0,0,0
2021,12,21,4,0,0.503775,0,0,0,0,0
2021,12,21,5,0,0.606715,0,0,0,0,0
2021,12,21,6,0,0.68498,0,0,0,0,0
2021,12,21,7,0,0.71866,0,0,0,0,0
2021,12,21,8,0,0.740765,0,0,0,0,0
2021,12,21,9,0,0.74825,0,0,0,0,0
2021,12,21,10,0,0.66361,0,0,0,0,0
2021,12,21,11,0,0.585905,0,0,0,0,0
2021,12,21,12,0,0.422272,0,0,0,0,0
2021,12,21,13,0,0.4552415,0,0,0,0,0
2021,12,21,14,0,0.440811,0,0,0,0,0
2021,12,21,15,0,0.406446,0,0,0,0,0
2021,12,21,16,0,0.4061,0,0,0,0,0
2021,12,21,17,0,0.4018765,0,0,0,0,0
2021,12,21,18,0,0.379065,0,0,0,0,0
2021,12,21,19,0,0.389552,0,0,0,0,0
2021,12,21,20,0,0.3935845,0,0,0,0,0
2021,12,21,21,0,0.38655,0,0,0,0,0
2021,12,21,22,0,0.356706,0,0,0,0,0
2021,12,21,23,0,0.370764,0,0,0,0,0
2021,12,22,0,0,0.356166,0,0,0,0,0
2021,12,22,1,0,0.3981685,0,0,0,0,0
2021,12,22,2,0,0.369518,0,0,0,0,0
2021,12,22,3,0,0.403508,0,0,0,0,0
2021,12,22,4,0,0.54893,0,0,0,0,0
2021,12,22,5,0,0.658765,0,0,0,0,0
2021,12,22,6,0,0.712645,0,0,0,0,0
2021,12,22,7,0,0.750135,0,0,0,0,0
2021,12,22,8,0,0.738475,0,0,0,0,0
2021,12,22,9,0,0.69914,0,0,0,0,0
2021,12,22,10,0,0.645895,0,0,0,0,0
2021,12,22,11,0,0.602425,0,0,0,0,0
2021,12,22,12,0,0.504865,0,0,0,0,0
2021,12,22,13,0,0.4464535,0,0,0,0,0
2021,12,22,14,0,0.4174205,0,0,0,0,0
2021,12,22,15,0,0.389658,0,0,0,0,0
2021,12,22,16,0,0.3774505,0,0,0,0,0
2021,12,22,17,0,0.360674,0,0,0,0,0
2021,12,22,18,0,0.379214,0,0,0,0,0
2021,12,22,19,0,0.4078085,0,0,0,0,0
2021,12,22,20,0,0.4149245,0,0,0,0,0
2021,12,22,21,0,0.3879055,0,0,0,0,0
2021,12,22,22,0,0.4066105,0,0,0,0,0
